EmptyCol,DateTime,Main_Owner,2nd_Owner,Load(KG),Bin_ID,Full(Y/N)
403,2024-09-27 14:45:13.895846,user1,user2,46.0,bin2,N
404,2024-09-27 14:45:13.962051,user1,user2,84.0,bin2,Y
405,2024-09-27 14:45:14.022215,user1,user2,38.0,bin2,N
406,2024-09-27 14:45:14.082304,user1,user2,50.0,bin2,N
407,2024-09-27 14:45:14.142225,user1,user2,7.0,bin2,N
408,2024-09-27 14:45:14.205807,user1,user2,9.0,bin2,N
409,2024-09-27 14:45:14.259806,user1,user2,52.0,bin2,N
410,2024-09-27 14:45:14.332801,user1,user2,56.0,bin2,N
411,2024-09-27 14:45:14.474054,user1,user2,54.0,bin2,N
412,2024-09-27 14:45:14.537051,user1,user2,68.0,bin2,Y
413,2024-09-27 14:45:14.610147,user1,user2,25.0,bin2,N
414,2024-09-27 14:45:14.671203,user1,user2,10.0,bin2,N
415,2024-09-27 14:45:14.734217,user1,user2,89.0,bin2,Y
416,2024-09-27 14:45:14.799286,user1,user2,22.0,bin2,N
417,2024-09-27 14:45:14.872402,user1,user2,87.0,bin2,Y
418,2024-09-27 14:45:14.942408,user1,user2,75.0,bin2,Y
419,2024-09-27 14:45:15.013404,user1,user2,16.0,bin2,N
420,2024-09-27 14:45:15.084412,user1,user2,78.0,bin2,Y
421,2024-09-27 14:45:15.151412,user1,user2,38.0,bin2,N
422,2024-09-27 14:45:15.216524,user1,user2,25.0,bin2,N
423,2024-09-27 14:45:15.280538,user1,user2,41.0,bin2,N
424,2024-09-27 14:45:15.343532,user1,user2,7.0,bin2,N
425,2024-09-27 14:45:15.410534,user1,user2,5.0,bin2,N
426,2024-09-27 14:45:15.488838,user1,user2,68.0,bin2,Y
427,2024-09-27 14:45:15.544006,user1,user2,26.0,bin2,N
428,2024-09-27 14:45:15.627008,user1,user2,83.0,bin2,Y
429,2024-09-27 14:45:15.689005,user1,user2,69.0,bin2,Y
430,2024-09-27 14:45:15.748005,user1,user2,4.0,bin2,N
431,2024-09-27 14:45:15.802008,user1,user2,85.0,bin2,Y
432,2024-09-27 14:45:15.876072,user1,user2,82.0,bin2,Y
433,2024-09-27 14:45:15.941216,user1,user2,12.0,bin2,N
434,2024-09-27 14:45:16.001340,user1,user2,88.0,bin2,Y
435,2024-09-27 14:45:16.062352,user1,user2,72.0,bin2,Y
436,2024-09-27 14:45:16.122444,user1,user2,5.0,bin2,N
437,2024-09-27 14:45:16.184443,user1,user2,52.0,bin2,N
438,2024-09-27 14:45:16.240448,user1,user2,67.0,bin2,Y
439,2024-09-27 14:45:16.305457,user1,user2,14.0,bin2,N
440,2024-09-27 14:45:16.371449,user1,user2,9.0,bin2,N
441,2024-09-27 14:45:16.435444,user1,user2,95.0,bin2,Y
442,2024-09-27 14:45:16.489540,user1,user2,71.0,bin2,Y
443,2024-09-27 14:45:16.560555,user1,user2,45.0,bin2,N
444,2024-09-27 14:45:16.633846,user1,user2,67.0,bin2,Y
445,2024-09-27 14:45:16.691032,user1,user2,85.0,bin2,Y
446,2024-09-27 14:45:16.744026,user1,user2,7.0,bin2,N
447,2024-09-27 14:45:16.805021,user1,user2,90.0,bin2,Y
448,2024-09-27 14:45:16.860974,user1,user2,73.0,bin2,Y
449,2024-09-27 14:45:16.936248,user1,user2,18.0,bin2,N
450,2024-09-27 14:45:16.997248,user1,user2,38.0,bin2,N
451,2024-09-27 14:45:17.077246,user1,user2,53.0,bin2,N
452,2024-09-27 14:45:17.135343,user1,user2,15.0,bin2,N
453,2024-09-27 14:45:17.194454,user1,user2,1.0,bin2,N
454,2024-09-27 14:45:17.251513,user1,user2,32.0,bin2,N
455,2024-09-27 14:45:17.315293,user1,user2,4.0,bin2,N
456,2024-09-27 14:45:17.383504,user1,user2,4.0,bin2,N
457,2024-09-27 14:45:17.442640,user1,user2,19.0,bin2,N
458,2024-09-27 14:45:17.508639,user1,user2,47.0,bin2,N
459,2024-09-27 14:45:17.565639,user1,user2,68.0,bin2,Y
460,2024-09-27 14:45:17.627644,user1,user2,14.0,bin2,N
461,2024-09-27 14:45:17.759024,user1,user2,29.0,bin2,N
462,2024-09-27 14:45:17.822104,user1,user2,24.0,bin2,N
463,2024-09-27 14:45:17.881173,user1,user2,66.0,bin2,Y
464,2024-09-27 14:45:17.965455,user1,user2,18.0,bin2,N
465,2024-09-27 14:45:18.030511,user1,user2,74.0,bin2,Y
466,2024-09-27 14:45:18.091739,user1,user2,13.0,bin2,N
467,2024-09-27 14:45:18.152884,user1,user2,56.0,bin2,N
468,2024-09-27 14:45:18.220899,user1,user2,31.0,bin2,N
469,2024-09-27 14:45:18.285932,user1,user2,18.0,bin2,N
470,2024-09-27 14:45:18.372241,user1,user2,5.0,bin2,N
471,2024-09-27 14:45:18.436290,user1,user2,90.0,bin2,Y
472,2024-09-27 14:45:18.503395,user1,user2,34.0,bin2,N
473,2024-09-27 14:45:18.573768,user1,user2,0.0,bin2,N
474,2024-09-27 14:45:18.662827,user1,user2,31.0,bin2,N
475,2024-09-27 14:45:18.728825,user1,user2,6.0,bin2,N
476,2024-09-27 14:45:18.790978,user1,user2,83.0,bin2,Y
477,2024-09-27 14:45:18.882975,user1,user2,28.0,bin2,N
478,2024-09-27 14:45:18.968978,user1,user2,7.0,bin2,N
479,2024-09-27 14:45:19.034030,user1,user2,83.0,bin2,Y
480,2024-09-27 14:45:19.102043,user1,user2,86.0,bin2,Y
481,2024-09-27 14:45:19.170033,user1,user2,92.0,bin2,Y
482,2024-09-27 14:45:22.229131,user1,user2,0.0,bin2,N
483,2024-09-27 14:45:22.294406,user1,user2,39.0,bin2,N
484,2024-09-27 14:45:22.357505,user1,user2,56.0,bin2,N
485,2024-09-27 14:45:22.423726,user1,user2,70.0,bin2,Y
486,2024-09-27 14:45:22.505163,user1,user2,2.0,bin2,N
487,2024-09-27 14:45:22.573172,user1,user2,1.0,bin2,N
488,2024-09-27 14:45:22.632269,user1,user2,67.0,bin2,Y
489,2024-09-27 14:45:22.702270,user1,user2,56.0,bin2,N
490,2024-09-27 14:45:22.762277,user1,user2,73.0,bin2,Y
491,2024-09-27 14:45:22.831539,user1,user2,75.0,bin2,Y
492,2024-09-27 14:45:22.888546,user1,user2,45.0,bin2,N
493,2024-09-27 14:45:22.961398,user1,user2,20.0,bin2,N
494,2024-09-27 14:45:23.025394,user1,user2,38.0,bin2,N
495,2024-09-27 14:45:23.086475,user1,user2,89.0,bin2,Y
496,2024-09-27 14:45:23.143475,user1,user2,73.0,bin2,Y
497,2024-09-27 14:45:23.199472,user1,user2,11.0,bin2,N
498,2024-09-27 14:45:23.266476,user1,user2,34.0,bin2,N
499,2024-09-27 14:45:23.331475,user1,user2,21.0,bin2,N
500,2024-09-27 14:45:23.384476,user1,user2,1.0,bin2,N
501,2024-09-27 14:45:23.441848,user1,user2,49.0,bin2,N
502,2024-09-27 14:45:23.499844,user1,user2,46.0,bin2,N
503,2024-09-27 14:45:23.557851,user1,user2,96.0,bin2,Y
504,2024-09-27 14:45:23.616977,user1,user2,97.0,bin2,Y
505,2024-09-27 14:45:23.694210,user1,user2,47.0,bin2,N
506,2024-09-27 14:45:23.761209,user1,user2,82.0,bin2,Y
507,2024-09-27 14:45:23.815125,user1,user2,60.0,bin2,N
508,2024-09-27 14:45:23.882798,user1,user2,13.0,bin2,N
509,2024-09-27 14:45:23.957309,user1,user2,39.0,bin2,N
510,2024-09-27 14:45:24.018312,user1,user2,62.0,bin2,Y
511,2024-09-27 14:45:24.141780,user1,user2,23.0,bin2,N
512,2024-09-27 14:45:24.210363,user1,user2,9.0,bin2,N
513,2024-09-27 14:45:24.274363,user1,user2,37.0,bin2,N
514,2024-09-27 14:45:24.339872,user1,user2,76.0,bin2,Y
515,2024-09-27 14:45:24.405991,user1,user2,56.0,bin2,N
516,2024-09-27 14:45:24.477990,user1,user2,93.0,bin2,Y
517,2024-09-27 14:45:24.537990,user1,user2,57.0,bin2,N
518,2024-09-27 14:45:24.618991,user1,user2,86.0,bin2,Y
519,2024-09-27 14:45:24.684026,user1,user2,80.0,bin2,Y
520,2024-09-27 14:45:24.746022,user1,user2,18.0,bin2,N
521,2024-09-27 14:45:24.808895,user1,user2,11.0,bin2,N
522,2024-09-27 14:45:24.879143,user1,user2,27.0,bin2,N
523,2024-09-27 14:45:24.959733,user1,user2,32.0,bin2,N
524,2024-09-27 14:45:25.036173,user1,user2,80.0,bin2,Y
525,2024-09-27 14:45:25.093389,user1,user2,89.0,bin2,Y
526,2024-09-27 14:45:25.149820,user1,user2,2.0,bin2,N
527,2024-09-27 14:45:25.205028,user1,user2,25.0,bin2,N
528,2024-09-27 14:45:25.282028,user1,user2,68.0,bin2,Y
529,2024-09-27 14:45:25.344028,user1,user2,88.0,bin2,Y
530,2024-09-27 14:45:25.429567,user1,user2,31.0,bin2,N
531,2024-09-27 14:45:25.483023,user1,user2,18.0,bin2,N
532,2024-09-27 14:45:25.547023,user1,user2,11.0,bin2,N
533,2024-09-27 14:45:25.609023,user1,user2,32.0,bin2,N
534,2024-09-27 14:45:25.680032,user1,user2,12.0,bin2,N
535,2024-09-27 14:45:25.737024,user1,user2,99.0,bin2,Y
536,2024-09-27 14:45:25.809049,user1,user2,40.0,bin2,N
537,2024-09-27 14:45:25.863050,user1,user2,31.0,bin2,N
538,2024-09-27 14:45:25.930058,user1,user2,7.0,bin2,N
539,2024-09-27 14:45:26.011060,user1,user2,58.0,bin2,N
540,2024-09-27 14:45:26.077299,user1,user2,24.0,bin2,N
541,2024-09-27 14:45:26.137381,user1,user2,6.0,bin2,N
542,2024-09-27 14:45:26.194611,user1,user2,61.0,bin2,Y
543,2024-09-27 14:45:26.277218,user1,user2,66.0,bin2,Y
544,2024-09-27 14:45:26.341244,user1,user2,9.0,bin2,N
545,2024-09-27 14:45:26.398220,user1,user2,0.0,bin2,N
546,2024-09-27 14:45:26.462222,user1,user2,93.0,bin2,Y
547,2024-09-27 14:45:26.518145,user1,user2,32.0,bin2,N
548,2024-09-27 14:45:26.584404,user1,user2,49.0,bin2,N
549,2024-09-27 14:45:26.641398,user1,user2,92.0,bin2,Y
550,2024-09-27 14:45:26.720008,user1,user2,63.0,bin2,Y
551,2024-09-27 14:45:26.775221,user1,user2,18.0,bin2,N
552,2024-09-27 14:45:26.850227,user1,user2,87.0,bin2,Y
553,2024-09-27 14:45:26.913777,user1,user2,66.0,bin2,Y
554,2024-09-27 14:45:26.980748,user1,user2,72.0,bin2,Y
555,2024-09-27 14:45:27.040853,user1,user2,84.0,bin2,Y
556,2024-09-27 14:45:27.134854,user1,user2,83.0,bin2,Y
557,2024-09-27 14:45:27.196918,user1,user2,96.0,bin2,Y
558,2024-09-27 14:45:27.259924,user1,user2,16.0,bin2,N
559,2024-09-27 14:45:27.332045,user1,user2,94.0,bin2,Y
560,2024-09-27 14:45:27.412110,user1,user2,9.0,bin2,N
561,2024-09-27 14:45:27.549777,user1,user2,79.0,bin2,Y
562,2024-09-27 14:45:27.632447,user1,user2,87.0,bin2,Y
563,2024-09-27 14:45:27.714644,user1,user2,39.0,bin2,N
564,2024-09-27 14:45:27.793498,user1,user2,73.0,bin2,Y
565,2024-09-27 14:45:27.853696,user1,user2,31.0,bin2,N
566,2024-09-27 14:45:27.960526,user1,user2,24.0,bin2,N
567,2024-09-27 14:45:28.027745,user1,user2,14.0,bin2,N
568,2024-09-27 14:45:28.092077,user1,user2,86.0,bin2,Y
569,2024-09-27 14:45:28.170086,user1,user2,55.0,bin2,N
570,2024-09-27 14:51:48.598377,user1,user2,45.0,bin2,N
571,2024-09-27 14:51:48.792030,user1,user2,38.0,bin2,N
572,2024-09-27 14:51:48.873069,user1,user2,33.0,bin2,N
573,2024-09-27 14:51:48.936030,user1,user2,35.0,bin2,N
574,2024-09-27 14:51:49.000031,user1,user2,70.0,bin2,Y
575,2024-09-27 14:51:49.068033,user1,user2,94.0,bin2,Y
576,2024-09-27 14:51:49.130030,user1,user2,29.0,bin2,N
577,2024-09-27 14:51:49.207431,user1,user2,92.0,bin2,Y
578,2024-09-27 14:51:49.281430,user1,user2,16.0,bin2,N
579,2024-09-27 14:51:49.349439,user1,user2,36.0,bin2,N
580,2024-09-27 14:51:49.416047,user1,user2,25.0,bin2,N
581,2024-09-27 14:51:49.494050,user1,user2,72.0,bin2,Y
582,2024-09-27 14:51:49.561772,user1,user2,97.0,bin2,Y
583,2024-09-27 14:51:49.629767,user1,user2,24.0,bin2,N
584,2024-09-27 14:51:49.692297,user1,user2,32.0,bin2,N
585,2024-09-27 14:51:49.768306,user1,user2,16.0,bin2,N
586,2024-09-27 14:51:49.830292,user1,user2,35.0,bin2,N
587,2024-09-27 14:51:49.908074,user1,user2,94.0,bin2,Y
588,2024-09-27 14:51:49.975452,user1,user2,72.0,bin2,Y
589,2024-09-27 14:51:50.039457,user1,user2,68.0,bin2,Y
590,2024-09-27 14:51:50.104458,user1,user2,5.0,bin2,N
591,2024-09-27 14:51:50.168466,user1,user2,87.0,bin2,Y
592,2024-09-27 14:51:50.242683,user1,user2,62.0,bin2,Y
593,2024-09-27 14:51:50.314013,user1,user2,87.0,bin2,Y
594,2024-09-27 14:51:50.383838,user1,user2,9.0,bin2,N
595,2024-09-27 14:51:50.451832,user1,user2,65.0,bin2,Y
596,2024-09-27 14:51:50.533831,user1,user2,23.0,bin2,N
597,2024-09-27 14:51:50.596979,user1,user2,7.0,bin2,N
598,2024-09-27 14:51:50.658133,user1,user2,82.0,bin2,Y
599,2024-09-27 14:51:50.752762,user1,user2,62.0,bin2,Y
600,2024-09-27 14:51:50.829749,user1,user2,45.0,bin2,N
601,2024-09-27 14:51:50.908758,user1,user2,39.0,bin2,N
602,2024-09-27 14:51:50.982847,user1,user2,64.0,bin2,Y
603,2024-09-27 14:51:51.056843,user1,user2,70.0,bin2,Y
604,2024-09-27 14:51:51.117076,user1,user2,12.0,bin2,N
605,2024-09-27 14:51:51.185201,user1,user2,85.0,bin2,Y
606,2024-09-27 14:51:51.265278,user1,user2,32.0,bin2,N
607,2024-09-27 14:51:51.321273,user1,user2,74.0,bin2,Y
608,2024-09-27 14:51:51.386852,user1,user2,2.0,bin2,N
609,2024-09-27 14:51:51.464850,user1,user2,29.0,bin2,N
610,2024-09-27 14:51:51.526857,user1,user2,18.0,bin2,N
611,2024-09-27 14:51:51.600108,user1,user2,13.0,bin2,N
612,2024-09-27 14:51:51.673782,user1,user2,62.0,bin2,Y
613,2024-09-27 14:51:51.735786,user1,user2,70.0,bin2,Y
614,2024-09-27 14:51:51.856781,user1,user2,33.0,bin2,N
615,2024-09-27 14:51:51.914866,user1,user2,31.0,bin2,N
616,2024-09-27 14:51:51.975866,user1,user2,44.0,bin2,N
617,2024-09-27 14:51:52.033866,user1,user2,14.0,bin2,N
618,2024-09-27 14:51:52.099004,user1,user2,81.0,bin2,Y
619,2024-09-27 14:51:52.171013,user1,user2,38.0,bin2,N
620,2024-09-27 14:51:52.239195,user1,user2,68.0,bin2,Y
621,2024-09-27 14:51:52.374508,user1,user2,35.0,bin2,N
622,2024-09-27 14:51:52.456471,user1,user2,36.0,bin2,N
623,2024-09-27 14:51:52.535472,user1,user2,2.0,bin2,N
624,2024-09-27 14:51:52.622357,user1,user2,24.0,bin2,N
625,2024-09-27 14:51:52.688357,user1,user2,28.0,bin2,N
626,2024-09-27 14:51:52.778847,user1,user2,91.0,bin2,Y
627,2024-09-27 14:51:52.865846,user1,user2,81.0,bin2,Y
628,2024-09-27 14:51:52.952836,user1,user2,1.0,bin2,N
629,2024-09-27 14:51:53.021838,user1,user2,16.0,bin2,N
630,2024-09-27 14:51:53.109863,user1,user2,35.0,bin2,N
631,2024-09-27 14:51:53.178839,user1,user2,19.0,bin2,N
632,2024-09-27 14:51:53.250611,user1,user2,4.0,bin2,N
633,2024-09-27 14:51:53.325886,user1,user2,9.0,bin2,N
634,2024-09-27 14:51:53.418275,user1,user2,42.0,bin2,N
635,2024-09-27 14:51:53.478288,user1,user2,17.0,bin2,N
636,2024-09-27 14:51:53.562031,user1,user2,88.0,bin2,Y
637,2024-09-27 14:51:53.640049,user1,user2,12.0,bin2,N
638,2024-09-27 14:51:53.723170,user1,user2,78.0,bin2,Y
639,2024-09-27 14:51:53.795168,user1,user2,27.0,bin2,N
640,2024-09-27 14:51:53.877167,user1,user2,42.0,bin2,N
641,2024-09-27 14:51:53.949252,user1,user2,16.0,bin2,N
642,2024-09-27 14:51:54.019478,user1,user2,92.0,bin2,Y
643,2024-09-27 14:51:54.113600,user1,user2,45.0,bin2,N
644,2024-09-27 14:51:54.189611,user1,user2,81.0,bin2,Y
645,2024-09-27 14:51:54.256613,user1,user2,58.0,bin2,N
646,2024-09-27 14:51:54.331159,user1,user2,5.0,bin2,N
647,2024-09-27 14:51:54.409233,user1,user2,41.0,bin2,N
648,2024-09-27 14:51:54.479369,user1,user2,0.0,bin2,N
649,2024-09-27 14:51:54.540372,user1,user2,66.0,bin2,Y
650,2024-09-27 14:51:54.613521,user1,user2,95.0,bin2,Y
651,2024-09-27 14:51:54.688527,user1,user2,35.0,bin2,N
652,2024-09-27 14:51:54.786684,user1,user2,97.0,bin2,Y
653,2024-09-27 14:51:54.858687,user1,user2,48.0,bin2,N
654,2024-09-27 14:51:54.957457,user1,user2,94.0,bin2,Y
655,2024-09-27 14:51:55.038984,user1,user2,50.0,bin2,N
656,2024-09-27 14:51:55.099696,user1,user2,82.0,bin2,Y
657,2024-09-27 14:51:55.173244,user1,user2,94.0,bin2,Y
658,2024-09-27 14:51:55.250320,user1,user2,14.0,bin2,N
659,2024-09-27 14:51:55.309641,user1,user2,78.0,bin2,Y
660,2024-09-27 14:51:55.375775,user1,user2,71.0,bin2,Y
661,2024-09-27 14:51:55.434678,user1,user2,9.0,bin2,N
662,2024-09-27 14:51:55.495678,user1,user2,88.0,bin2,Y
663,2024-09-27 14:51:55.565930,user1,user2,35.0,bin2,N
664,2024-09-27 14:51:55.650009,user1,user2,55.0,bin2,N
665,2024-09-27 14:51:55.721432,user1,user2,88.0,bin2,Y
666,2024-09-27 14:51:55.812198,user1,user2,28.0,bin2,N
667,2024-09-27 14:51:55.878200,user1,user2,88.0,bin2,Y
668,2024-09-27 14:51:55.959299,user1,user2,96.0,bin2,Y
669,2024-09-27 14:51:56.036379,user1,user2,71.0,bin2,Y
670,2024-09-27 14:51:56.110379,user1,user2,57.0,bin2,N
671,2024-09-27 14:51:56.261985,user1,user2,62.0,bin2,Y
672,2024-09-27 14:51:56.341754,user1,user2,31.0,bin2,N
673,2024-09-27 14:51:56.416861,user1,user2,74.0,bin2,Y
674,2024-09-27 14:51:56.491024,user1,user2,49.0,bin2,N
675,2024-09-27 14:51:56.563117,user1,user2,30.0,bin2,N
676,2024-09-27 14:51:56.624749,user1,user2,86.0,bin2,Y
677,2024-09-27 14:51:56.696053,user1,user2,42.0,bin2,N
678,2024-09-27 14:51:56.776099,user1,user2,7.0,bin2,N
679,2024-09-27 14:51:56.843277,user1,user2,40.0,bin2,N
680,2024-09-27 14:51:56.902279,user1,user2,19.0,bin2,N
681,2024-09-27 14:51:56.978282,user1,user2,68.0,bin2,Y
682,2024-09-27 14:51:57.062634,user1,user2,16.0,bin2,N
683,2024-09-27 14:51:57.145891,user1,user2,83.0,bin2,Y
684,2024-09-27 14:51:57.229989,user1,user2,78.0,bin2,Y
685,2024-09-27 14:51:57.291981,user1,user2,6.0,bin2,N
686,2024-09-27 14:51:57.359157,user1,user2,52.0,bin2,N
687,2024-09-27 14:51:57.422341,user1,user2,6.0,bin2,N
688,2024-09-27 14:51:57.490344,user1,user2,8.0,bin2,N
689,2024-09-27 14:51:57.551347,user1,user2,14.0,bin2,N
690,2024-09-27 14:51:57.623349,user1,user2,86.0,bin2,Y
691,2024-09-27 14:51:57.694341,user1,user2,5.0,bin2,N
692,2024-09-27 14:51:57.757344,user1,user2,71.0,bin2,Y
693,2024-09-27 14:51:57.822343,user1,user2,49.0,bin2,N
694,2024-09-27 14:51:57.878339,user1,user2,41.0,bin2,N
695,2024-09-27 14:51:57.943439,user1,user2,47.0,bin2,N
696,2024-09-27 14:51:58.036495,user1,user2,35.0,bin2,N
697,2024-09-27 14:51:58.100616,user1,user2,29.0,bin2,N
698,2024-09-27 14:51:58.169672,user1,user2,48.0,bin2,N
699,2024-09-27 14:51:58.238929,user1,user2,13.0,bin2,N
700,2024-09-27 14:51:58.299920,user1,user2,81.0,bin2,Y
701,2024-09-27 14:51:58.359109,user1,user2,39.0,bin2,N
702,2024-09-27 14:51:58.434164,user1,user2,58.0,bin2,N
703,2024-09-27 14:51:58.492172,user1,user2,26.0,bin2,N
704,2024-09-27 14:51:58.579896,user1,user2,21.0,bin2,N
705,2024-09-27 14:51:58.663378,user1,user2,97.0,bin2,Y
706,2024-09-27 14:51:58.721388,user1,user2,86.0,bin2,Y
707,2024-09-27 14:51:58.804377,user1,user2,97.0,bin2,Y
708,2024-09-27 14:51:58.865571,user1,user2,58.0,bin2,N
709,2024-09-27 14:51:58.956566,user1,user2,25.0,bin2,N
710,2024-09-27 14:51:59.025570,user1,user2,90.0,bin2,Y
711,2024-09-27 14:51:59.105602,user1,user2,50.0,bin2,N
712,2024-09-27 14:51:59.171598,user1,user2,99.0,bin2,Y
713,2024-09-27 14:51:59.241592,user1,user2,67.0,bin2,Y
714,2024-09-27 14:51:59.316814,user1,user2,31.0,bin2,N
715,2024-09-27 14:51:59.398723,user1,user2,23.0,bin2,N
716,2024-09-27 14:51:59.462880,user1,user2,99.0,bin2,Y
717,2024-09-27 14:51:59.524036,user1,user2,28.0,bin2,N
718,2024-09-27 14:51:59.583122,user1,user2,85.0,bin2,Y
719,2024-09-27 14:51:59.679107,user1,user2,7.0,bin2,N
720,2024-09-27 14:51:59.749549,user1,user2,60.0,bin2,N
721,2024-09-27 14:51:59.877437,user1,user2,45.0,bin2,N
722,2024-09-27 14:51:59.946433,user1,user2,10.0,bin2,N
723,2024-09-27 14:52:00.024968,user1,user2,52.0,bin2,N
724,2024-09-27 14:52:00.120610,user1,user2,89.0,bin2,Y
725,2024-09-27 14:52:00.211611,user1,user2,46.0,bin2,N
726,2024-09-27 14:52:00.293720,user1,user2,54.0,bin2,N
727,2024-09-27 14:52:00.358167,user1,user2,74.0,bin2,Y
728,2024-09-27 14:52:00.432521,user1,user2,51.0,bin2,N
729,2024-09-27 14:52:00.528716,user1,user2,78.0,bin2,Y
730,2024-09-27 14:52:00.623971,user1,user2,96.0,bin2,Y
731,2024-09-27 14:52:00.737362,user1,user2,66.0,bin2,Y
732,2024-09-27 14:52:00.819355,user1,user2,79.0,bin2,Y
733,2024-09-27 14:52:00.883358,user1,user2,61.0,bin2,Y
734,2024-09-27 14:52:00.950348,user1,user2,20.0,bin2,N
735,2024-09-27 14:52:01.037361,user1,user2,1.0,bin2,N
736,2024-09-27 14:52:01.135355,user1,user2,51.0,bin2,N
737,2024-09-27 14:52:01.220567,user1,user2,74.0,bin2,Y
738,2024-09-27 14:52:01.300622,user1,user2,89.0,bin2,Y
739,2024-09-27 14:52:01.387624,user1,user2,78.0,bin2,Y
740,2024-09-27 14:52:04.466383,user1,user2,96.0,bin2,Y
741,2024-09-27 14:52:04.544840,user1,user2,59.0,bin2,N
742,2024-09-27 14:52:04.633018,user1,user2,20.0,bin2,N
743,2024-09-27 14:52:04.709600,user1,user2,85.0,bin2,Y
744,2024-09-27 14:52:04.772609,user1,user2,7.0,bin2,N
745,2024-09-27 14:52:04.847845,user1,user2,72.0,bin2,Y
746,2024-09-27 14:52:04.927846,user1,user2,79.0,bin2,Y
747,2024-09-27 14:52:05.013847,user1,user2,31.0,bin2,N
748,2024-09-27 14:52:05.091845,user1,user2,49.0,bin2,N
749,2024-09-27 14:52:05.155848,user1,user2,71.0,bin2,Y
750,2024-09-27 14:52:05.245105,user1,user2,57.0,bin2,N
751,2024-09-27 14:52:05.321375,user1,user2,24.0,bin2,N
752,2024-09-27 14:52:05.392772,user1,user2,81.0,bin2,Y
753,2024-09-27 14:52:05.475890,user1,user2,64.0,bin2,Y
754,2024-09-27 14:52:05.565886,user1,user2,53.0,bin2,N
755,2024-09-27 14:52:05.649549,user1,user2,4.0,bin2,N
756,2024-09-27 14:52:05.735658,user1,user2,66.0,bin2,Y
757,2024-09-27 14:52:05.831543,user1,user2,41.0,bin2,N
758,2024-09-27 14:52:05.911679,user1,user2,80.0,bin2,Y
759,2024-09-27 14:52:05.998565,user1,user2,98.0,bin2,Y
760,2024-09-27 14:52:06.055573,user1,user2,21.0,bin2,N
761,2024-09-27 14:52:06.117879,user1,user2,3.0,bin2,N
762,2024-09-27 14:52:06.210088,user1,user2,14.0,bin2,N
763,2024-09-27 14:52:06.291474,user1,user2,8.0,bin2,N
764,2024-09-27 14:52:06.373473,user1,user2,76.0,bin2,Y
765,2024-09-27 14:52:06.462334,user1,user2,8.0,bin2,N
766,2024-09-27 14:52:06.527415,user1,user2,89.0,bin2,Y
767,2024-09-27 14:52:06.617838,user1,user2,98.0,bin2,Y
768,2024-09-27 14:52:06.694841,user1,user2,58.0,bin2,N
769,2024-09-27 14:52:06.788339,user1,user2,42.0,bin2,N
770,2024-09-27 14:52:06.855503,user1,user2,68.0,bin2,Y
771,2024-09-27 14:52:06.989415,user1,user2,37.0,bin2,N
772,2024-09-27 14:52:07.084823,user1,user2,1.0,bin2,N
773,2024-09-27 14:52:07.164417,user1,user2,61.0,bin2,Y
774,2024-09-27 14:52:37.589950,user1,user2,53.0,bin2,N
775,2024-09-27 14:52:37.737239,user1,user2,84.0,bin2,Y
776,2024-09-27 14:52:37.818916,user1,user2,94.0,bin2,Y
777,2024-09-27 14:52:37.920644,user1,user2,83.0,bin2,Y
778,2024-09-27 14:52:37.991544,user1,user2,98.0,bin2,Y
779,2024-09-27 14:52:38.065130,user1,user2,85.0,bin2,Y
780,2024-09-27 14:52:38.146105,user1,user2,52.0,bin2,N
781,2024-09-27 14:52:38.236812,user1,user2,28.0,bin2,N
782,2024-09-27 14:52:38.321366,user1,user2,47.0,bin2,N
783,2024-09-27 14:52:38.403725,user1,user2,24.0,bin2,N
784,2024-09-27 14:52:38.489118,user1,user2,28.0,bin2,N
785,2024-09-27 14:52:38.565652,user1,user2,83.0,bin2,Y
786,2024-09-27 14:52:38.637899,user1,user2,99.0,bin2,Y
787,2024-09-27 14:52:38.698390,user1,user2,11.0,bin2,N
788,2024-09-27 14:52:38.762909,user1,user2,6.0,bin2,N
789,2024-09-27 14:52:38.831581,user1,user2,82.0,bin2,Y
790,2024-09-27 14:52:38.902861,user1,user2,23.0,bin2,N
791,2024-09-27 14:52:38.964433,user1,user2,34.0,bin2,N
792,2024-09-27 14:52:39.023994,user1,user2,87.0,bin2,Y
793,2024-09-27 14:52:39.095586,user1,user2,22.0,bin2,N
794,2024-09-27 14:52:39.168443,user1,user2,24.0,bin2,N
795,2024-09-27 14:52:39.235932,user1,user2,43.0,bin2,N
796,2024-09-27 14:52:39.294223,user1,user2,78.0,bin2,Y
797,2024-09-27 14:52:39.357458,user1,user2,7.0,bin2,N
798,2024-09-27 14:52:39.416897,user1,user2,20.0,bin2,N
799,2024-09-27 14:52:39.478339,user1,user2,52.0,bin2,N
800,2024-09-27 14:52:39.567621,user1,user2,66.0,bin2,Y
801,2024-09-27 14:52:39.655296,user1,user2,38.0,bin2,N
802,2024-09-27 14:52:39.720085,user1,user2,3.0,bin2,N
803,2024-09-27 14:52:39.788505,user1,user2,18.0,bin2,N
804,2024-09-27 14:52:39.862792,user1,user2,33.0,bin2,N
805,2024-09-27 14:52:39.926808,user1,user2,93.0,bin2,Y
806,2024-09-27 14:52:39.989943,user1,user2,72.0,bin2,Y
807,2024-09-27 14:52:40.057237,user1,user2,81.0,bin2,Y
